screen_name,tweet_id,tweet_date,tweet_time,tweet
KenyaPower_Care,822133491122966528,2017/1/19,17:27:53,b'@ludekisasi   Registered the report under ref no:316852. Our prepaid team will address the fault.^SR'
Ma3Route,822133476593844224,2017/1/19,17:27:49,b'20:25 @Kenyapower_care a transformer is on fire on Thika rd btn roysambu n Githu 45. very bright light via @jjwaziri'
jjwaziri,822133448127184896,2017/1/19,17:27:43,b'@Kenyapower_care a transformer is on fire on Thika rd btn roysambu n Githu 45. very bright light @Ma3route'
Ma3Route,822133224910426117,2017/1/19,17:26:49,b'20:24 @KenyaPower_Care there is transformer burning at kahawa West. just next to the highway @ntsa_kenya via @smiling_Angie_'
smiling_Angie_,822133186876633090,2017/1/19,17:26:40,b'@KenyaPower_Care there is transformer burning at kahawa West.  just next to the highway cc @Ma3Route @ntsa_kenya'
Lau33renMackay,822133118085763073,2017/1/19,17:26:24,b'RT @ngusale_patrick: @KenyaPower_Care total blackout since 24th camp david langata 14251661154  0721416554'
augustinevickie,822133091389083648,2017/1/19,17:26:18,"b""@KenyaPower_Care you power lines are on fire near Roysambu place called Car wash send your O&amp;M team asap it's hazardous"""
mohammeda2A,822132793568358400,2017/1/19,17:25:7,b'@KenyaPower_Care Dissatisfied that I have a burning Metter and it is treated as a minor issue. #endkplcmonopoly'
_Bill254,822132635627585537,2017/1/19,17:24:29,"b'Just reverse the transaction , the Mpesa transaction code is LAI8TMRQ7C @KenyaPower_Care'"
JessicaColaco,822132510750633986,2017/1/19,17:23:59,b'@KenyaPower_Care - Kindly check DM'
KeidyKip,822132480752947201,2017/1/19,17:23:52,b'@KenyaPower_Care how about tommorrow'
immazoct,822132449647923200,2017/1/19,17:23:45,b'@KenyaPower_Care Yes power was restored thanks'
Japheth_korir,822132432082190337,2017/1/19,17:23:40,b'@kenyapower_care you have decided not to respond? coz this is shameful complaining weekly for the same issue.'
KenyaPower_Care,822132345725710337,2017/1/19,17:23:20,b'@Noor_Ibrah  It is a known issue and we hope to have it fixed as soon as possible. ^SR'
Dennofest,822132267422248962,2017/1/19,17:23:1,b'@KenyaPower_Care u r now not picking our calls wen u see my number frequently calling'
arandiddy,822131936726548485,2017/1/19,17:21:42,"b""@KenyaPower_Care it's located at KANDARA TOWN,MURANGA COUNTRY, SOLEA HOUSE. Telephone; 0729138808.THANKS"""
KenyaPower_Care,822131862994821120,2017/1/19,17:21:25,b'@davidharrisonk  Thank you for your feedback. ^SR'
KenyaPower_Care,822131759856975873,2017/1/19,17:21:0,b'@TonyTaiti  Provide us with the meter reading currently displaying on the meter screen kindly.^SR'
LashLau,822131488305115136,2017/1/19,17:19:55,b'@KenyaPower_Care There is power surging'
KenyaPower_Care,822131455769931776,2017/1/19,17:19:48,"b'@sifunawalter15  Provide us with the account number, detailed landmark &amp; contact we register the complaint. ^SR'"
KenyaPower_Care,822131332696469506,2017/1/19,17:19:18,b'@ThisIsCarolineW  Booked the complaint under ref no:3137.838 The technical team will attend. ^SR'
PurityAnna,822131200705921024,2017/1/19,17:18:47,"b'@kenyapower_care no electricity in buruburu phase 2 nakwakipi court, getting frustrated'"
KenyaPower_Care,822131113288200192,2017/1/19,17:18:26,b'@Mukuria_ Thank you for your feedback. ^CB'
EdwardNjenga19,822131050797297664,2017/1/19,17:18:11,"b""RT @Dennofest: I want to speak to #KenyaPower_care we've been having frequent blackouts but the team we always contact doesn't respond"""
Dennofest,822131029964193793,2017/1/19,17:18:6,b'How do u pay bills and never have lights the whole month @KenyaPower_Care'
KenyaPower_Care,822131002067795972,2017/1/19,17:18:0,b'@sulky_blonde  Kindly view the following link for more clarification on tariff charges https://t.co/WSuWWVeNxt  page 8-11.^SR'
KenyaPower_Care,822130806378336256,2017/1/19,17:17:13,b'@MaxmoGoon  Has power supply been restored to normalcy?kindly advise^CB'
KenyaPower_Care,822130650346033152,2017/1/19,17:16:36,b'@Phiuhu The main problem was rectified.Kindly confirm if you are the only one currently without power^CB'
Dennofest,822130622953115649,2017/1/19,17:16:29,"b""I want to speak to #KenyaPower_care we've been having frequent blackouts but the team we always contact doesn't respond"""
gachewac,822130592896663556,2017/1/19,17:16:22,b'@KenyaPower_Care  I did it and still unsuccessful.'
GichanaKephers,822130535845793793,2017/1/19,17:16:8,b'@KenyaPower_Care ...No power in Kisii Town!'
KDill_Muzik,822130446830043136,2017/1/19,17:15:47,"b""Kanzauw'u-Kitui has had a low voltage power for three days now. We have reported but no action. @KenyaPower_Care #kplccustomercare"""
them2k,822130428366745601,2017/1/19,17:15:43,b'@KenyaPower_Care since you will not let us prosper! Thank you @dlightdesign and @thecandlehouse for providing alternative energy \xf0\x9f\x98\xa3'
bilabonez,822130410402512898,2017/1/19,17:15:38,"b""@KenyaPower_Care , this is not professional @ all.. What is a ref number for if you guys can't fix simple things? Who will replace the food?"""
KenyaPower_Care,822130366668476417,2017/1/19,17:15:28,b'@birdie_annab  We have escalated the issue for assistance under ref no:3137829. ^SR'
KenyaPower_Care,822130177408909312,2017/1/19,17:14:43,b'@silaters We have forwarded the account number to prepaid integration team. We shall revert once it\xe2\x80\x99s activated. ^CB'
KenyaPower_Care,822130143896489984,2017/1/19,17:14:35,b'@_Bill254  Provide us with the meter number we check and advise.^SR'
jazajaz,822129957056946176,2017/1/19,17:13:50,b'@kenyapower_care @airtel_ke amount 3200/- transaction no 12938407'
KenyaPower_Care,822129928921616384,2017/1/19,17:13:44,b'@MarshalTeddy  Token is:3436-4630-3594-0691-3012 .^SR'
MarshalTeddy,822129774638301184,2017/1/19,17:13:7,"b""@kenyapower_care Hello please help me get the token numbers. I've sent the meter number already 14235019362"""
KenyaPower_Care,822129712491364352,2017/1/19,17:12:52,b'@Veakeymgenge1  Kindly include the account number to enable us to book the report.^SR'
mwastewa,822129436514459648,2017/1/19,17:11:46,b'@KenyaPower_Care  kenya restore our power  at Bombolulu near badari villas we have not had power since yesterday my account no 3544325-01'
Royakalah1,822129412317519873,2017/1/19,17:11:40,b'@KenyaPower_Care Hi power since restored. thanks'
Kibabi,822129341165236224,2017/1/19,17:11:24,"b""@KenyaPower_Care hi, my a/c is 2432085-01 on 29th dec2016  bill was 1494 &amp; today after checking my balance it's 3933 how comes???? ."""
Kyamah_Peter,822129038890270720,2017/1/19,17:10:11,"b'Good evening @KenyaPower_Care no power in ruiru area around KU Ruiru campus, please assist......'"
p_mugwe,822128502312992768,2017/1/19,17:8:4,b'@KenyaPower_Care @OleItumbi provide your complaint reporting details'
KenyaPower_Care,822128435682230272,2017/1/19,17:7:48,"b""@n_njaaga  We're sorry about that. It is a known issue and we hope to have it fixed as soon as possible. ^SR"""
JKatuni,822128392506081280,2017/1/19,17:7:37,b'@KenyaPower_Care thank you'
KenyaPower_Care,822128269780721665,2017/1/19,17:7:8,b'@JKatuni  We have booked the complaint under ref no:3137811. and forwarded to the team in that area. ^SR'
carol1kim,822128180140064769,2017/1/19,17:6:47,"b'@KenyaPower_Care It was restored, thanks.'"
KenyaPower_Care,822128069452374016,2017/1/19,17:6:20,b'@Kastone_Gacheru kindly advise on the amounts purchased ^CB'
p_mugwe,822128047633682432,2017/1/19,17:6:15,"b'@KenyaPower_Care can we get a follow up number, the project is being delayed. Provide a way forward @OleItumbi'"
jazajaz,822127989798404097,2017/1/19,17:6:1,b'@airtel_ke @kenyapower_care today at 12:29pm - usually get acknowledgement in minutes ...'
BPL2015_16,822127953349931010,2017/1/19,17:5:53,b'@KenyaPower_Care Acc. No. 37166599896\nMpesa transaction code LAH4T6MYGC. No.\n 0795729758. Bought tokens but sijapata units bado since juzi.'
KenyaPower_Care,822127823167045636,2017/1/19,17:5:22,b'@m_mugo88 Has power supply been restored?kindly advise^CB'
peterki08381077,822127811158769665,2017/1/19,17:5:19,b'@KenyaPower_Care no stims kutoka 6.plz assist acc no. 37164699698\narea.njoro egerton castle'
Shalliuq,822127744129658881,2017/1/19,17:5:3,b'@KenyaPower_Care yes it has. Thank you'
mohammeda2A,822127675166834688,2017/1/19,17:4:46,b'@KenyaPower_Care This is my meter. Two days and it has not been fixed. Ref. 3137061. Smoke and no electricity. https://t.co/b5ijvRD53q'
jacongo24,822127673598246912,2017/1/19,17:4:46,b'@KenyaPower_Care The frequency of power blackouts on this line is worrying. Thanks am waiting patiently.'
KenyaPower_Care,822127640329027585,2017/1/19,17:4:38,"b'@arandiddy  Provide us with a detailed direction, and contacts we book the issue to be resolved. ^SR'"
KenyaPower_Care,822127631705526272,2017/1/19,17:4:36,b'@Shalliuq Has power supply been restored?kindly advise^CB'
KenyaPower_Care,822127561308340230,2017/1/19,17:4:19,b'@poppastevo0 Kindly advise if you are the only one currently without power^CB'
KenyaPower_Care,822127498775433216,2017/1/19,17:4:4,b'@Muvaite  We have booked the complaint under ref no:3137805. and forwarded to the team in that area. ^SR'
dminingwo,822127415711453184,2017/1/19,17:3:44,"b'@KenyaPower_Care,hi, black out at kakamega since morning,what could the issue?'"
natebett_,822127409826828289,2017/1/19,17:3:43,b'@KenyaPower_Care got this massage after buying tokens Mtr No: 14252098430 Date :2017-01-19 18:33:28 +0300 :  Problem with token generation.'
cornemaroon,822127223297609728,2017/1/19,17:2:59,b'@KenyaPower_Care the account is 37170716975 sorry'
Shikohkihika,822127214535864320,2017/1/19,17:2:56,b'@KenyaPower  seriously what us happening with your power system in Nakuru ..No lights 4 almost 2 hrs now  @KenyaPower_Care @KenyaPowerAlert'
KenyaPower_Care,822127115491536897,2017/1/19,17:2:33,b'@Royakalah1 Kindly advise if you are the only one currently without power^CB'
KenyaPower_Care,822127077285621761,2017/1/19,17:2:24,b'@everlyn_asiko  Our technical crew are addressing the issue. ^SR'
KenyaPower_Care,822126995287003138,2017/1/19,17:2:4,"b""@david_muhanji   We're sorry about that. It is a known issue and we hope to have it fixed as soon as possible. ^SR"""
KenyaPower_Care,822126947987767296,2017/1/19,17:1:53,"b'@ToshKiptoo  Provide us with the account number, detailed landmark &amp; contact we register the complaint. ^SR'"
KenyaPower_Care,822126909807099905,2017/1/19,17:1:44,b'@Jonaamutai Kindly confirm your correct 11 digit meter number in full ^CB'
KenyaPower_Care,822126843872575488,2017/1/19,17:1:28,b'@cornemaroon  Confirm the account number.^SR'
robertjnr30,822126710900609024,2017/1/19,17:0:56,"b'@KenyaPower_Care senende-kabinjari area,0721302173'"
vendesia,822126617086611457,2017/1/19,17:0:34,"b'@KenyaPower_Care blackout at Mukumu,opposite Mukumu girls.Account no is 37168173526.Some help please!!'"
ElleDomina,822126611873103874,2017/1/19,17:0:33,b'@KenyaPower_Care what is the issue with this phase. Still having the same problem on this line. Please assist.'
KenyaPower_Care,822126537663279107,2017/1/19,17:0:15,b'@ottyenoh  Details were escalated to the office concerned to address.^SR'
gmNgwiri,822126470290141184,2017/1/19,16:59:59,b'@kenyapower_care @KenyaPower_Care The meter brand name is HEXING'
KenyaPower_Care,822126285249974272,2017/1/19,16:59:15,"b""@ItsCorporal You're welcome. ^CB"""
kadovekel,822126252152803328,2017/1/19,16:59:7,"b""@KenyaPower_Care What's happening to power in machakos? Stima imepotea."""
stayfazzed,822126250684776449,2017/1/19,16:59:7,b'@KenyaPower_Care @KenyaPower thanks guys. Waiting'
KenyaPower_Care,822126187623366658,2017/1/19,16:58:52,b'@immazoct Has power supply been restored?kindly advise^CB'
Tafao,822126058497523714,2017/1/19,16:58:21,b'@KenyaPower_Care @KenyaPower_Care I reported erratic supply 21hrs earlier (before the schedule) See trail tweet/s on my TL @Clinton_Banner'
RichieKiromo,822126003115950082,2017/1/19,16:58:8,b'@KenyaPower_Care Mpesa'
JaggyB89,822125959323254784,2017/1/19,16:57:57,"b""@KenyaPower_Care okay will do. Where's the transport office pls?"""
CShimuli,822125887915171840,2017/1/19,16:57:40,b'@kenyapower_care\nthe whole area around masinde muliro university and lurambi does not have lights'
CaliphMzalendo,822125819317338112,2017/1/19,16:57:24,b'At times it really frustrates buying @KenyaPower_Care tokens via M-Pesa. Should we blame this fault on @Safaricom_Care ?'
KenyaPower_Care,822125709846056961,2017/1/19,16:56:58,b'@Lavenda__ Thank you for your feedback. ^CB'
prisherie,822125704179548161,2017/1/19,16:56:56,b'@KenyaPower_Care lights were fixed. Thank you'
KenyaPower_Care,822125665075990528,2017/1/19,16:56:47,b'@JaggyB89 kindly report the matter to the police and get an O.B no to enable follow up with our transport office ^CB'
TJ_TheDoc,822125639142518784,2017/1/19,16:56:41,"b""@KenyaPower_Care If you haven't sorted it by now, go to the junction of Kampala and Enterprise rd. Everyone there was running for dear life"""
raphaelmurang,822125619379138561,2017/1/19,16:56:36,"b""@KenyaPower_Care 'Mtr No :14106543815 is unknown or is invalid ,confirm or contact KPLC'assist with that the correct meter no.14106542815"""
KenyaPower_Care,822125346015289344,2017/1/19,16:55:31,b'@NickKattz  Provide us with a detailed direction and contacts we book the issue.^SR'
LanclotMuthama,822125289643851777,2017/1/19,16:55:18,b'@KenyaPower_Care Power outage jst 3hrs after supply hd bn normalised'
BM_Mutui,822125234622906368,2017/1/19,16:55:4,b'@KenyaPower_Care Dming in a few'
KenyaPower_Care,822125199940325376,2017/1/19,16:54:56,b'@kavaseleu Technical team serving the area advised to check and rectify.Your ref no is 3137783^CB'
KenyaPower_Care,822125162170564610,2017/1/19,16:54:47,b'@robertjnr30  Kindly assist us with detailed direction and contacts.^SR'
KenyaPower_Care,822125005349777409,2017/1/19,16:54:10,b'@CarolShia Has power supply been restored?kindly advise^CB'
KenyaPower_Care,822124996445302784,2017/1/19,16:54:8,b'@Akwabi   Our teams are address the issue. Apologies for any inconvenience caused.^SR'
finnestKOT,822124973091328001,2017/1/19,16:54:2,b'@KenyaPower_Care blackout in nakuru near Kingdom seekers. What is going on? \xf0\x9f\x98\xa1'
Lavenda__,822124874911141888,2017/1/19,16:53:39,b'Lights gone @KenyaPower_Care Account 2115455'
KenyaPower_Care,822124774696566784,2017/1/19,16:53:15,b'@jacongo24  We have advised our teams to address the fault under ref no:3137771.^SR'
mwangisam71,822124739477049345,2017/1/19,16:53:6,b'@KenyaPower_Care Miwani machakos near lysak hotel hakuna Stima please do something'
mrs_mundia,822124737539244032,2017/1/19,16:53:6,b'@KenyaPower_Care but nothing yet!'
KenyaPower_Care,822124724025180161,2017/1/19,16:53:3,b'@Allannoch  token number is 7164-4060-7784-4126-1608  ^CB'
gachewac,822124641267412992,2017/1/19,16:52:43,b'@KenyaPower_Care  I have been doing that but I ll give it another trial and get back to you'
GeshomcSteppa,822124630848770049,2017/1/19,16:52:40,b'@KenyaPower_Care no lights in Kasarani Mwiki around Rongai supermarket ACK road'
FilbertOmbongi,822124533297586179,2017/1/19,16:52:17,b'@KenyaPower_Care No supply for the whole of kakamega town from 1pm today'
natebett_,822124237053972481,2017/1/19,16:51:7,"b'@KenyaPower_Care Mtr No: 14252098430 Date :2017-01-19 18:33:28 +0300 :  Problem with token generation,Please help'"
steve_bico,822124066958090241,2017/1/19,16:50:26,b'@KenyaPower_Care   a/c  22119404071 Nakuru bondeni.  Blackout. Do something please'
mwanikimakash,822123901304115200,2017/1/19,16:49:47,b'@kenyapower_care no power in kakamega 37166795064'
KenyaPower_Care,822123775961526273,2017/1/19,16:49:17,b'@mercie65 Please provide your account number and mobile number to enable assistance^CB'
Odidachris,822123743543697408,2017/1/19,16:49:9,b'@KenyaPower_Care every day. It should be changed.can some one look into this'
daugpound,822123724447027200,2017/1/19,16:49:4,b'@KenyaPower_Care no power in subukia acc no. 37150984591'
robertjnr30,822123714481373187,2017/1/19,16:49:2,b'@KenyaPower_Care this  better be fast...'
Jaykaikai,822123695602737152,2017/1/19,16:48:58,b'@KenyaPower_Care pls check DM'
KenyaPower_Care,822123642251186178,2017/1/19,16:48:45,"b""@young_tedd You're welcome. ^CB"""
KenyaPower_Care,822123626568830980,2017/1/19,16:48:41,"b""@mrs_mundia  You're welcome. ^SR"""
KenyaPower_Care,822123590074114049,2017/1/19,16:48:32,b'@AmoHx   Token is:0015-9380-7093-5844-4958  and Token is:1557-4046-8354-8676-3794.^SR'
Jonaamutai,822123585099694083,2017/1/19,16:48:31,b'Itakuaje sasa? You are taking a decade to reply. @kenyapower_care'
Odidachris,822123544758853632,2017/1/19,16:48:22,b'@KenyaPower_Care  stillbegging for resolution on this. My meterappears to have been either wrongly conbected or defective. It reads 27unit'
KenyaPower_Care,822123528954740737,2017/1/19,16:48:18,b'@allanwest58 kindly advise on the date of installation ^CB'
KatebesK,822123473267027968,2017/1/19,16:48:4,"b""@KenyaPower_Care It has become too much.  We can't have frequent black outs even in clear weather. Kabarnet region... A/c 2288234."""
OlaEgondi,822123410775887873,2017/1/19,16:47:50,b'@KenyaPower_Care lights just gone off Mutituni Market Machakos 0724297355'
KenyaPower_Care,822123353498677248,2017/1/19,16:47:36,"b'@CShimuli  Provide us with the account number, detailed landmark &amp; contact we register the complaint. ^SR'"
stayfazzed,822123259646898176,2017/1/19,16:47:14,b'@KenyaPower_Care @KenyaPower please restore lights in kisii town. Rationing should be done during daytime'
KenyaPower_Care,822123239346409472,2017/1/19,16:47:9,b'@kebeneipaul please visit our offices in order to have your issue resolved. ^CB'
KenyaPower_Care,822123015597096961,2017/1/19,16:46:15,"b'@BM_Mutui Kindly advise on the date of purchase,amount and the Mpesa/Airtel transaction details to enable us assist ^CB'"
ItsKirwa,822122856503013376,2017/1/19,16:45:37,b'@KenyaPower_Care thank you very much. Sorted.'
njaug,822122747170095104,2017/1/19,16:45:11,b'@KenyaPower_Care been trying to pay for that meter No 20618743-01 all I keep getting is the meter no format is not correct.'
ludekisasi,822122740845072384,2017/1/19,16:45:10,"b'@KenyaPower_Care Tena estate in Eastlands, prime care court next to AIC Tena church'"
Noor_Ibrah,822122503447384064,2017/1/19,16:44:13,"b'@KenyaPower_Care a/c 14140776221, no electricity for almost 2 hours'"
davidharrisonk,822122416176500736,2017/1/19,16:43:52,b'@KenyaPower_Care On thanks but problem solved by emergency engineers'
TonyTaiti,822122312363376645,2017/1/19,16:43:28,b'@KenyaPower_Care But the A/C number and meter readings are all in the screenshot surely. A/c 3022181-01.'
KenyaPower_Care,822122267391954944,2017/1/19,16:43:17,b'@robertjnr30  We apologies for the delay and any inconvenience caused. We are following up the issue with our teams in that area ^SR'
sifunawalter15,822122252367958020,2017/1/19,16:43:13,b'@KenyaPower_Care what happenings in LODWAR is not good check out on your services please'
lyuba_john,822122078786596865,2017/1/19,16:42:32,"b""RT @Akwabi: @lyuba_john  @KenyaPower_Care let's petition @GovWOparanya to deal with this issue of perennial blackouts in Kakamega!"""
KenyaPower_Care,822121861207195649,2017/1/19,16:41:40,b'@onlysmaina Thank you for your feedback. ^CB'
KenyaPower_Care,822121812301594624,2017/1/19,16:41:28,b'@gachewac You  need to load the token while the meter is connected or near the source^CB'
ThisIsCarolineW,822121811982827520,2017/1/19,16:41:28,"b'@KenyaPower_Care, please help. No power at 87. Account 2260062-01.'"
sulky_blonde,822121740453220354,2017/1/19,16:41:11,"b'@KenyaPower_Care hello, is it possible for you guys to know how much token costs when I give you the token number?'"
birdie_annab,822121706919694338,2017/1/19,16:41:3,b'@KenyaPower_Care Stima#22120141738#NO LIGHTS'
_Bill254,822121533174906882,2017/1/19,16:40:22,b'Or u can just reverse the transaction @KenyaPower_Care'
MarshalTeddy,822121529978851329,2017/1/19,16:40:21,b'@kenyapower_care \nthe meter number is 14235019362'
KenyaPower_Care,822121504901103616,2017/1/19,16:40:15,b'@NjugunaGakau  Kindly give a more detailed description of your precise location and your mobile no to enable us register the complaint ^CB'
Veakeymgenge1,822121466665857026,2017/1/19,16:40:6,b'@KenyaPower_Care you guys aint crias there is no power since jana Nakuru ngata kirobon area'
KenyaPower_Care,822121453655126017,2017/1/19,16:40:3,"b""@AmWaikinda  You're welcome. ^SR"""
KenyaPower_Care,822121351204970497,2017/1/19,16:39:39,"b""@itsombwayo  You're welcome. ^SR"""
n_njaaga,822121340404690945,2017/1/19,16:39:36,b'@KenyaPower_Care no power at ngenya town nyanduma sub-location kiambu county Lari sub-county mtr no 14245017257 phone number 0724079148'
JKatuni,822121297362698240,2017/1/19,16:39:26,b'@KenyaPower_Care Account number is 4063814-02'
arandiddy,822121292992233472,2017/1/19,16:39:25,"b""@KenyaPower_Care what's meaning of bypass?? My token always displaying that MTR acc:37171378310"""
KenyaPower_Care,822121265829920773,2017/1/19,16:39:18,b'@MarshalTeddy  Provide us with the meter number we check and advise.^SR'
_Bill254,822121255465840647,2017/1/19,16:39:16,"b'Acc. No. is 14105760640, amount was 500 and the Mpesa transaction code is LAI8TMRQ7C @KenyaPower_Care'"
KenyaPower_Care,822121198758858757,2017/1/19,16:39:2,b'@h_misera Thank you for your feedback. ^CB'
MosesAboka,822121177300828160,2017/1/19,16:38:57,"b""@KenyaPower_Care What's your paybill for prepaid account?"""
KenyaPower_Care,822121157893779456,2017/1/19,16:38:52,b'@hildah_mckenna  Thank you for your feedback. ^CB'
KenyaPower_Care,822121085827248129,2017/1/19,16:38:35,"b""@richotot  You're welcome. ^SR"""
KenyaPower_Care,822121032895107072,2017/1/19,16:38:23,"b'@ludekisasi  Provide us with a detailed direction, and contacts we book the issue to be resolved. ^SR'"
n_njaaga,822120993246314496,2017/1/19,16:38:13,b'@KenyaPower_Care no power at kiambu county Lari sub-county nyanduma ward ngenya town mtr no 14245017257'
KenyaPower_Care,822120945666195456,2017/1/19,16:38:2,b'@beatytrixxie Thank you for your feedback. ^CB'
JKatuni,822120933150380032,2017/1/19,16:37:59,b'@KenyaPower_Care There has been low power for a few hours at Baraka area in Kiamunyi nakuru. Please help.'
arandiddy,822120892729794560,2017/1/19,16:37:49,"b""@KenyaPower_Care  what's meaning of bypass please help."""
Muvaite,822120826854055937,2017/1/19,16:37:34,b'@KenyaPower_Care chek DM'
everlyn_asiko,822120797695311872,2017/1/19,16:37:27,"b'@KenyaPower_Care\nThere have no lights in kakamega,please do something'"
KenyaPower_Care,822120756058460160,2017/1/19,16:37:17,"b'@_Bill254 Kindly advise on the a/c no,amount purchased and the Mpesa/Airtel transaction details to enable us assist ^CB'"
KenyaPower_Care,822120602651738112,2017/1/19,16:36:40,b'@TonyTaiti  Provide us with the account number and current meter reading for us to be able to advise.^SR'
david_muhanji,822120523505213441,2017/1/19,16:36:21,b'@kenyaPower_care its 5 hours since power went off.Kakamega is blackout'
ToshKiptoo,822120411710291968,2017/1/19,16:35:55,"b'Marigat,baringo county....black out at the peak of business..... KPLC stop this!!!!!!!!! @KenyaPower_Care @baringocounty'"
cornemaroon,822120258504900612,2017/1/19,16:35:18,b'@KenyaPower_Care please generate for me tokens for the mtr.no. 317170716965 am in darkness. thank you'
Akwabi,822120212153638912,2017/1/19,16:35:7,"b""RT @290de95b22dc4a5: @KenyaPower_Care :R u pple really serious with daily power outages in Kakamega? I'm jst sick&amp; tired of such a poor hop\xe2\x80\xa6"""
ottyenoh,822120088744693760,2017/1/19,16:34:38,b'@KenyaPower_Care Any updates on progress so far'
KenyaPower_Care,822120006859313154,2017/1/19,16:34:18,b'@kariuken  Our teams will address the fault. Kindly bear with us.^SR'
KenyaPower_Care,822119992091086850,2017/1/19,16:34:15,"b'@AdanRashidAli 2403-9030-2992-1586-8224 ,1150-0918-1346-2112-2476 and 2300-6720-5359-9779-7100  ^CB'"
NickKattz,822119941117739011,2017/1/19,16:34:2,b'@KenyaPower_Care I have tried that but still no power. ...and I am not the only one but several tenants in our apartment.'
Akwabi,822119927163273218,2017/1/19,16:33:59,"b""@KenyaPower_Care 3994284-01 0721924911 Luanda shop, Lurambi, Kakamega major blackout everyday! We have no power again, what's the issue?!"""
jacongo24,822119879834734593,2017/1/19,16:33:48,b'@KenyaPower_Care Ksm Kasule/Ogango area served by transformer next to bridge near Carwash has been in blackout since morning acc. 2135639-01'
mrs_mundia,822119834502696962,2017/1/19,16:33:37,b'@KenyaPower_Care thanks SR....waiting!'
KenyaPower_Care,822119786154954752,2017/1/19,16:33:25,b'@KonchEZ  0081-2413-1108-6459-2563  ^CB'
AmoHx,822119716932173824,2017/1/19,16:33:9,b'LAJ0TXT32O\nSend me the token msg for this transaction.\n@KenyaPower_Care'
CShimuli,822119645138264064,2017/1/19,16:32:52,"b""@KenyaPower_Care\nNo lights in Kakamega from 4pm, what's happening???"""
KenyaPower_Care,822119591417614336,2017/1/19,16:32:39,b'@arandiddy 2594-0587-1177-1462-1785  and 2918-1207-9668-6709-9070  ^CB'
KenyaPower_Care,822119569959645185,2017/1/19,16:32:34,b'@mrs_mundia  Your report has been registered under reference 3137744. We shall have our teams address.^SR'
robertjnr30,822119398358052864,2017/1/19,16:31:53,b'@KenyaPower_Care we are tired of waiting second day and counting. ..how are lighting the nation when we are darkness all this time#$**@!!!!!'
Leonardmachari4,822119383443140609,2017/1/19,16:31:49,b'@kenyapower_care since 4am you havent addressed the issue till now.thats very poor from service .3days now'
KenyaPower_Care,822119354334609409,2017/1/19,16:31:42,b'@smileznjez 4907-1341-7393-2955-8687  ^CB'
AmWaikinda,822119341130911748,2017/1/19,16:31:39,b'@KenyaPower_Care thank you'
KenyaPower_Care,822119319496704000,2017/1/19,16:31:34,b'@NickKattz  Put off your main switch for a minute then check if the power comes back.^SR'
KenyaPower_Care,822119206053355520,2017/1/19,16:31:7,b'@AmWaikinda 0385-3595-6240-5209-1202  ^CB'
KenyaPower_Care,822119076629774339,2017/1/19,16:30:36,b'@JoeDemaclordLou Deductions done:The monthly fixed charge (kshs 174) for Dec 2016&amp;Jan 2017 which totals to kshs 348.kindly top up again ^CB'
itsombwayo,822118699222110208,2017/1/19,16:29:6,b'@KenyaPower_Care thank you'
KenyaPower_Care,822118688413327360,2017/1/19,16:29:4,b'@them2k  We have booked the complaint under ref no:3137735. and forwarded to the team in that area. ^SR'
KenyaPower_Care,822118479876788224,2017/1/19,16:28:14,b'@okhonjo 2798-2350-5945-8884-9151  ^CB'
KenyaPower_Care,822118394866626560,2017/1/19,16:27:54,b'@Muvaite  Kindly include your contacts. ^SR'
KenyaPower_Care,822118370074132480,2017/1/19,16:27:48,"b'@JustNduta Kindly advise on the a/c no,amount purchased and the Mpesa/Airtel transaction details to enable us assist ^CB'"
MarshalTeddy,822118298921959424,2017/1/19,16:27:31,b'@KenyaPower_Care I have just paid for my token now and accidentally deleted the message. Kindly help me get the token numbers'
KenyaPower_Care,822118257012391936,2017/1/19,16:27:21,b'@shannoz10 1522-7272-0242-6854-8472  ^CB'
richotot,822118161659072512,2017/1/19,16:26:58,b'@KenyaPower_Care Oh! I have learnt where I have been going wrong. Thank you'
ludekisasi,822118139882250241,2017/1/19,16:26:53,"b""@KenyaPower_Care The problem is that I can't topup the tokens, the keypad is inactive and the screen is blank\xf0\x9f\x98\xa7\xf0\x9f\x98\xa7"""
TonyTaiti,822118071162859520,2017/1/19,16:26:37,b'@KenyaPower_Care Please help clarify if this inconsistency is absolutely correct from your end. It is too much for\xe2\x80\xa6 https://t.co/87lksiKF2r'
KenyaPower_Care,822118003357716481,2017/1/19,16:26:20,b'@Omar_Imam_  4683-7945-5115-9456-1276  ^CB'
kariuken,822117906880335873,2017/1/19,16:25:57,b'@KenyaPower_Care update?'
KenyaPower_Care,822117883757133827,2017/1/19,16:25:52,b'@DjCuesyd  Kindly advise on the amounts purchased ^CB'
KenyaPower_Care,822117860675821574,2017/1/19,16:25:46,"b'@JamesMu69768342  Provide us with the account number, detailed landmark &amp; contact we register the complaint. ^SR'"
mrs_mundia,822117636637097986,2017/1/19,16:24:53,b'@KenyaPower_Care hey guys. Otiende Estate - Kakamega acc no. 2867794...no power since 2pm. Do something'
KenyaPower_Care,822117582891339777,2017/1/19,16:24:40,b'@LawrensLG  Report has been escalated to the technical crew to address under ref no:3137705.^SR'
